id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_370;0;GmbH;68309;25620;2006;;GKV;3495983.59;3864163.09;1733675.9;55598.82;-21955.15;36.58;21991.73;33643.67;32643.67;28499.3;1543804.13;1182467.72;136934.43;65547.67;235515.17;115934.43;65547.67;668785.9;;;;;;158854.31;1523625.13;759101.87;18794.85;626212.65;;-15687.15;-8340.29;-57055.91
C_827;0;GmbH;77694;46693;1975;;GKV;10161358.73;10161358.73;4221644.38;180221.85;-15175.99;;15175.99;165045.86;165045.86;96553.53;1711367.77;898009.11;171142.29;231417.0;;;;640952.8;;;;;;410799.37;1500440.69;1189012.3;447335.37;;;247600.14;-34902.7;-60763.86
C_299;0;GmbH & Co. KG;77933;35130;2006;115.0;GKV;448327000.0;448333000.0;-8197000.0;-15179000.0;-37852000.0;1272000.0;4632000.0;-53031000.0;-53031000.0;-51817000.0;460791000.0;209876000.0;0.0;65337000.0;2023000.0;;;5075000.0;;;;;;185578000.0;153426000.0;140737000.0;22393000.0;2425000.0;;-37196000.0;521000.0;24538000.0
C_745;0;GmbH;76703;26512;1947;404.0;GKV;1945280.75;1930460.75;836866.41;162363.09;-43007.49;138.77;43151.78;119355.6;119355.6;95404.3;1322107.71;718055.44;330740.6;0.0;132366.76;;;285706.52;;;;;;260811.67;1244426.29;509040.05;20131.46;;;42476.35;-26039.94;-49523.17
C_572;0;GmbH;72221;25110;1970;272.0;GKV;325605612.1;325649488.1;253984986.3;11848664.19;-99056.04;205465.32;293094.17;11749608.15;11749608.15;10499450.75;328430301.4;64397219.87;1579391.6;11639722.1;476105.38;1188597.43;4681109.1;29060880.85;;;;;;192214300.1;91273190.03;77945769.37;29289603.76;;;65140554.41;-88043760.65;14048749.93
C_227;0;GmbH;75417;22290;1994;249.0;GKV;2465425.78;2402125.78;784611.23;277189.84;-2558.57;2.46;2561.03;274631.27;274473.56;218678.56;769270.91;637619.27;25000.0;0.0;;;;514693.83;;;;;;106651.64;742288.07;732604.43;97590.1;;;229900.2;-7458.35;-140146.54
C_532;0;GmbH;78604;27120;1979;;GKV;837091.21;837091.21;848913.42;-25969.79;1828.53;2118.53;290.0;-24141.26;-24141.26;-27495.41;184445.8;176548.46;7863.67;0.0;;;;106944.59;;;;;;33.67;144716.3;112515.01;67968.59;;;22061.63;-10701.81;835.24
C_034;0;GmbH;78628;70109;1998;;GKV;67888574.28;67191035.38;18967176.53;2633050.33;-11045.72;71410.39;265581.32;2622004.61;2622004.61;5.53e-10;25296199.4;8851792.48;3329000.0;744307.0;4659879.1;3329000.0;592000.0;2004953.5;;;;;;12368669.92;16176234.33;5229873.19;1286507.64;;;1926480.12;-1361196.42;-472813.7
C_124;0;GmbH;66763;43220;1966;92.0;GKV;3003288.15;2836142.98;1361972.04;-65666.07;-6710.88;;6710.88;-72376.95;-72376.95;-3.06e-10;1587398.97;282246.14;0.0;0.0;125358.78;;;67480.99;;;;;;1305152.83;922271.06;143464.65;1784.81;;;72620.42;-105920.88;12210.68
C_732;0;GmbH;66564;46630;1992;;GKV;18270288.51;18252101.46;15476111.15;-405042.2;-830930.07;28515.04;1257362.11;-1235972.27;-1235972.27;-1252442.85;46498145.28;4003070.26;0.0;27045000.0;;;;474333.22;;;;;;15450075.02;9393360.57;5768923.32;5587483.91;;;779416.57;-68531.55;-1.86e-09
C_090;0;GmbH;66793;49410;1993;4.0;GKV;632383.09;632383.09;632448.8;15083.51;;;;15083.51;15083.51;15083.96;91662.99;1536.45;0.0;0.0;;;;;;;;;;90126.54;90753.83;55127.38;55127.38;;;-33650.24;-1136.45;-35609.11
C_319;0;GmbH & Co. KG;66386;70101;1998;;GKV;1662240.04;1924640.04;1393008.21;40329.24;-20562.3;12.46;20584.36;19766.94;19766.94;16335.0;1236095.17;959747.53;181508.12;9640.0;101544.9;156983.69;9640.0;194603.16;;;;;;85199.52;840476.02;392531.85;1084.75;383720.45;;33775.33;-40278.89;-67244.67
C_160;0;GmbH;66287;77320;2007;;GKV;8729235.22;8729235.22;7144400.87;283512.3;-17808.05;734.82;18542.87;265704.25;265704.25;128374.6;2635720.12;1930036.1;117179.0;0.0;31252.0;;;410756.61;;;;;;588505.02;1679420.81;1886384.3;480869.19;;;439972.42;-197116.3;-59087.01
C_249;0;GmbH;66359;35220;2007;;GKV;659409.74;659409.74;673675.5;-56728.55;-13257.58;;13257.58;-69986.13;-69986.13;-66125.5;524239.89;188678.52;80016.0;146646.0;20004.0;80016.0;146646.0;11315.71;;;;;;108899.37;74236.89;77583.89;33741.57;18309.24;;-29894.65;-22428.26;39579.78
C_075;0;GmbH;68309;68102;1996;;GKV;54147.63;54147.63;61075.67;-26547.81;-19114.21;;19114.21;-45662.02;-46320.97;-23428.76;458808.98;239431.6;89880.12;129497.26;22258.91;29880.12;129497.26;383.27;;;;;;7.28e-12;84130.94;3819.15;;;;-28162.71;-20428.75;64137.06
C_728;0;GmbH;73765;27120;1955;780.0;GKV;85868148.73;85868148.73;32166259.59;890646.25;-89090.38;;126222.48;801555.87;801555.87;355310.64;21949747.99;17569566.51;0.0;845864.0;;;;6814550.1;;;;;;3160617.48;15955293.67;1337188.18;1043560.84;;;2887437.1;-1901922.13;-4.19e-09
C_086;1;GmbH & Co. KG;73730;45310;1981;39.0;GKV;5775648.2;5775648.2;412837.94;58232.66;-52185.99;25.0;49890.97;6046.67;6046.67;1475.67;1688516.51;1628516.51;0.0;0.0;;;;;;;;;;60000.0;1602810.55;482318.23;44950.4;;;155259.75;71749.11;-183458.66
C_612;0;GmbH;72622;20140;1976;133.0;GKV;616375.14;616375.14;638793.02;138588.91;-7196.16;18.91;7215.07;131392.75;124334.05;83922.7;561440.0;151303.5;0.0;370000.0;;;370000.0;;;;;;;40136.5;169642.56;161102.88;41415.09;;;-305723.87;-26917.68;350000.0
C_243;1;GmbH;70190;60200;1959;104.0;GKV;513054.4;513054.4;161223.49;6253.08;-21487.19;51.22;21538.41;-15234.11;-15234.11;-15852.11;569486.29;127825.6;344581.83;0.0;25213.17;;;37497.49;;;;;;97078.86;552216.79;51811.7;1825.41;49620.23;;-52389.82;-2391.15;90373.37
C_717;0;GmbH;71570;22210;1992;152.0;GKV;917819.78;887153.38;496208.14;59465.23;-10774.1;;10774.1;48691.13;48691.13;48107.98;267288.88;194292.59;40900.0;0.0;7217.87;40900.0;;17852.23;;;;;;3.64e-12;164722.99;62063.43;4.4;54619.74;;87595.34;-27215.26;3741.19
C_286;0;GmbH;70736;42220;1994;630.0;GKV;5455047.7;5455047.7;652404.11;15812.91;-1773.43;262.35;2035.78;14039.48;14039.48;7268.36;1851548.11;223997.53;0.0;0.0;;;;158058.07;;;;;;1627550.58;1664677.86;898761.58;785183.34;;;150246.41;-13249.94;-56882.8
C_849;0;GmbH & Co. KG;71686;82999;2001;;GKV;51677269.72;51714658.72;19592528.79;12120920.65;-5165383.69;268406.35;5433790.04;6955536.96;6955536.96;6954117.19;167159271.8;1720623.16;0.0;128681368.4;;;128681368.4;18046.25;;;;;;10954117.19;10212777.26;10140235.49;257648.67;3587.12;;11392745.76;83625.83;123960159.8
C_884;0;GmbH;70174;26111;2004;;GKV;8912397.43;8912397.43;6265268.03;-155607.51;2991206.6;890.29;1084281.97;2835599.09;2535100.69;2461506.81;76474513.19;26223738.46;33550000.0;65287.0;3093941.29;33550000.0;;495448.27;;;;;;16635487.73;18188012.68;18280374.68;8960.44;2873.79;;1490700.31;1907011.8;-3684781.41
C_501;0;GmbH & Co. KG;71636;35230;2005;13.0;GKV;6169062.78;6169062.78;3149639.26;127831.59;-44487.18;128852.91;173340.09;83344.41;83445.1;44487.47;4335030.65;1737016.94;823355.03;0.0;1059817.93;;;531900.65;;;;;;1774658.68;2793177.54;597624.66;89508.03;;;168240.51;-295283.02;-38054.25
C_412;0;GmbH & Co. KG;89520;24200;1948;122.0;GKV;3589997.08;3589997.08;800482.79;25531.75;-19992.65;2371.89;22364.54;5539.1;5539.1;2334.67;1016154.7;887795.88;71000.0;0.0;110253.93;71000.0;;354275.16;;;;;;57358.82;882797.2;479255.46;25549.56;;;-286801.47;-11514.85;284115.36
C_791;0;GmbH;73527;28150;1998;;GKV;283802.93;285678.11;260724.8;108713.35;-93691.21;;93691.21;15022.14;15022.14;15022.14;2244033.79;1965617.66;0.0;0.0;;;;;;;;;;278416.13;30227.38;6904.4;;;;43503.71;180372.42;5.82e-11
C_084;0;GmbH;74564;46692;2001;42.0;GKV;1213109.82;1213109.82;740751.3;2353.21;-15696.51;;15696.51;-13343.3;-13343.3;-21644.4;731359.91;118124.47;613235.44;0.0;23005.03;;;81119.66;;;;;;3.64e-12;134173.08;42181.77;12940.21;25291.03;;-69002.64;-257142.24;316320.0
C_778;0;GmbH;63776;27120;1978;267.0;GKV;27199141.23;27199141.23;17256285.94;-9962428.48;-1809134.91;109.1;1845664.82;-11771563.39;-11771563.39;9.31e-10;45321741.95;14648618.16;0.0;17965593.4;;;;2319264.71;;;;;;8313603.61;20952650.89;3680875.64;2375223.96;;;-4761727.76;-6862461.4;11854769.64
C_774;0;GmbH;63924;10890;1985;78.0;GKV;3690480.08;3690480.08;1903210.39;-4449502.16;-87853.83;;89483.76;-4537355.99;-4537355.99;-1.46e-11;6745465.69;6253564.64;0.0;213429.0;;;;342188.18;;;;;;278472.05;4075375.31;408291.17;128773.19;;;-731496.9;-117143.02;878106.25
C_153;0;GmbH;63796;46210;1988;;GKV;1304797.46;1304797.46;598613.85;-15078.54;-3885.95;0.35;3886.3;-18964.49;-18964.49;-19014.84;227537.65;88240.65;0.0;71112.0;;;;56440.94;;;;;;68185.0;211145.6;98817.69;2088.12;;;11099.66;-3944.0;5.82e-11
C_869;0;GmbH & Co. KG;63762;66190;1999;;GKV;157528.69;157528.69;139985.99;37691.51;-2703.79;;2703.79;34987.72;34987.72;32894.72;75325.35;63024.92;0.0;0.0;;;;;;;;;;12300.43;73873.35;19569.61;14255.07;;;40179.07;0.0;-21732.76
C_116;0;AG;86150;68101;1464;;GKV;73165008.12;73165008.12;19785589.08;2331932.6;-1375368.81;116351.52;1993718.58;956563.79;297724.33;191775.6;34956456.22;26852070.31;0.0;306485.71;4806877.27;;;3941585.9;;;;;;7797900.2;29653971.68;11687193.17;3444440.58;4254958.92;;12170860.85;-662078.4;-256009.03
C_858;0;GmbH;86153;70101;1989;62.0;GKV;19247418.47;18971055.47;8638213.67;786573.4;-553815.55;76746.15;261228.27;232757.85;232757.85;123985.34;11015699.65;10556500.13;4090.32;1707137.75;;;;716012.65;;;;;;650000.0;8945515.72;6210239.58;4162681.12;1607202.21;;1131.38;-606277.09;-123984.27
C_446;0;GmbH;86152;88990;2007;487.0;GKV;354791371.1;353464577.5;162214723.3;10047826.31;5617158.76;584477.92;1707450.22;15664985.07;15664985.07;11825889.42;375554262.6;39145661.16;65712000.0;5519166.59;5788000.0;65712000.0;1499787.59;4801595.91;;;;;;265177434.8;128612363.2;25330892.0;3397018.37;13651286.0;;699945.27;-36430792.41;40487787.59
C_311;0;GmbH;95100;14200;1950;133.0;GKV;37467696.25;37539140.3;17758654.98;2025871.67;-516457.12;51.14;516508.26;1509414.55;1509414.55;1167593.08;12828241.09;9033635.74;1178513.46;903256.6;911310.42;1178513.46;166791.6;2009038.17;;;;;;1712834.29;9356968.66;2024436.35;455205.68;;;693996.02;-639587.66;-977352.6
C_707;0;GmbH;96237;17120;1971;735.0;GKV;30430989.81;30430989.81;8750395.79;619640.39;-64820.6;7714.58;72535.18;554819.79;554819.79;4.51e-10;8519499.9;6596327.12;500000.0;625000.0;294203.65;500000.0;625000.0;3479164.82;;;;;;798172.78;4599720.46;3720979.95;1415184.81;1401356.06;;4102081.86;-2551967.74;-447676.61
C_567;0;GmbH;8538;68101;1999;;GKV;24074037.08;23890806.3;16462694.26;1839732.0;-11979.73;6430.37;18410.1;1827752.27;1827752.27;1440924.27;7094415.25;4613614.73;0.0;0.0;119607.37;;;494365.15;;;;;;2480800.52;6837556.84;3388770.04;2393972.39;915094.77;;1005161.15;-71891.65;-988882.24
C_206;0;GmbH;95030;46462;2004;;GKV;840852.62;840852.62;848658.89;180138.16;-5227.06;1236.79;6463.85;174911.1;174911.1;155614.04;360571.78;292102.67;34169.11;0.0;14088.39;34169.11;;11778.01;;;;;;26000.0;301292.78;248628.56;129955.17;;;210728.18;-32593.89;-110477.67
C_436;0;GmbH;95615;96090;2009;;GKV;246219539.5;246219539.5;8547652.08;-102504.57;740811.8;122127.22;180777.4;638307.23;631737.23;388357.94;30578551.06;21078138.91;1793000.0;132249.3;982657.92;1793000.0;;2401069.8;;;;;;7165979.85;23206635.26;10791900.85;126222.13;;;1652213.81;-1128369.02;-567728.42
C_661;0;Einzelfirma;95119;25100;2010;;GKV;2565763.93;2656737.78;1014152.89;19042.01;-11292.97;1165.48;12458.45;7749.04;7749.04;3908.31;732028.76;426901.59;164290.92;16185.43;27200.0;164290.92;16185.43;44073.96;;;;;;124650.82;502434.98;243758.4;82245.62;124902.41;;46112.27;-218252.88;158018.52
C_399;0;GmbH;86641;46389;1998;32.0;GKV;1645914.49;1439973.01;876621.76;422497.16;;;;422497.16;422497.16;371289.26;473011.34;143399.07;0.0;0.0;;;;36133.56;;;;;;270240.22;378026.34;294542.8;173905.27;;;238334.7;-7299.32;-175042.8
C_609;0;Genossenschaft;87746;46710;1963;225.0;GKV;36109.57;34189.57;33849.04;3654.39;-225.0;;225.0;3429.39;3429.39;3429.39;7113.5;2993.01;0.0;0.0;;;;;;;;;;4120.49;7113.5;6963.5;6963.5;;;3782.65;6182.64;-5000.0
C_259;0;AG;88175;25993;1886;451.0;GKV;65411310.23;66282361.57;25024226.28;4911342.65;-1018858.67;144935.79;1191837.93;3892483.98;3870816.83;2844909.78;63964189.36;24279975.61;5994780.57;14860375.38;1595437.72;4610416.57;11314286.77;4631733.14;;;;;;16477746.47;20296832.06;17551880.88;8815486.17;6558476.19;;9335874.07;-5023198.53;4423381.99
C_428;0;GmbH;88131;49310;2009;42.0;GKV;6970252.41;6970252.41;3701080.24;722995.4;8350.66;15499.99;6339.83;731346.06;731346.06;194400.0;2617722.13;1119054.13;0.0;339968.0;;;;152558.11;;;;;;1158700.0;2370237.61;1382821.94;458232.41;;;1286625.21;-83436.55;-787377.11
C_318;0;GmbH;80807;18120;1862;;GKV;1560009.86;4462165.86;1737088.36;119781.08;-47079.11;3381.16;50460.27;72701.97;72701.97;45380.53;1873004.59;3235267.78;480714.06;0.0;204238.69;;;367457.25;;;;;;391298.91;1780853.4;507526.4;13989.13;;;-115009.3;-65333.09;270731.36
C_807;0;GmbH;81369;43220;1978;;GKV;37966858.82;37966858.82;11495093.23;1249355.24;-198973.3;4872.12;203845.42;1050381.94;1050381.94;706273.76;14624776.38;9637663.15;0.0;0.0;401729.56;;;4746640.77;;;;;;4987113.23;14196616.5;7174189.18;951882.28;3583220.67;;2054327.51;-86970.56;26000.0
C_542;0;GmbH;80807;88101;1990;50.0;GKV;1557684.49;1557684.49;424254.38;125757.8;27912.02;;;153669.82;153669.82;0.0;482123.43;366925.74;0.0;0.0;;;;;;;;;;115197.69;482123.43;165070.43;165070.43;;;25155.31;0.0;-130569.82
C_369;0;GmbH & Co. KG;81669;59203;1998;;GKV;199830617.2;199965617.2;171627227.9;3156776.73;446342.14;531083.19;213433.25;3603118.87;3603118.87;2846270.99;193662963.7;33488925.19;0.0;49232061.84;;;;;;;;;;56164698.22;83255736.26;42359823.9;42294295.41;;;87888251.24;-77722813.0;26576866.89
C_832;0;GmbH;80538;65121;2005;150.0;GKV;3021611.56;3021611.56;1578195.29;171215.17;12949.92;16728.45;3778.53;184165.09;185110.09;123560.96;1863698.15;289419.14;0.0;0.0;82127.83;;;76900.78;;;;;;1574279.01;598889.14;578643.64;361623.13;;;198667.7;-227860.44;-10661.8
C_716;0;GmbH;80634;56101;2006;;GKV;6028989.17;6388410.71;1748829.85;161119.1;-12768.88;395.11;13163.99;148350.22;148350.22;101362.13;6395616.14;6098886.66;0.0;0.0;;;;432995.54;;;;;;296729.48;6368270.64;446542.7;60457.47;;;79284.39;-19425.76;-44201.65
C_623;0;GmbH & Co. KG;80538;70101;2006;88.0;GKV;59812033.32;59812033.32;6761206.35;545095.67;-78747.45;323.79;79071.24;466348.22;466348.22;346684.64;14938709.57;13341219.04;250000.0;0.0;10114475.3;250000.0;;717918.19;;;;;;1320529.33;14336510.56;2484316.58;397940.95;;;-1720167.57;-185915.88;-316992.53
C_552;0;GmbH;80638;64200;2008;;GKV;32268536.47;32268536.47;31795440.22;1353702.24;-79947.86;163394.1;243341.96;1273754.38;1273754.38;1263761.69;55465640.29;4031954.46;1647350.14;7105175.17;294611.23;1355060.7;6403128.59;552251.51;;;;;;33796841.58;25757898.78;23246138.73;21093223.9;1511006.99;;2688053.79;-1426498.73;520508.56
C_015;0;GmbH;90431;46179;1988;;GKV;2459229.57;2459229.57;1387599.18;73367.51;-13562.21;4457.15;18019.36;59805.3;59805.3;57542.55;883937.58;826401.85;0.0;0.0;;;;;;;;;;57535.73;321251.85;184174.43;28685.91;;;181572.98;-125351.84;5.09e-11
C_285;0;GmbH;91593;23610;1996;13.0;GKV;28152196.27;23331847.63;1485305.27;1026997.82;-637773.45;115416.68;753190.13;389224.37;-192172.43;-433873.66;23082038.18;11699216.04;10907350.99;0.0;7465000.0;10907350.99;;3092724.89;;;;;;475471.15;22871241.92;10301750.02;8587608.26;;;1260928.27;-212135.27;-3648113.43
C_874;1;GmbH;90429;43330;1998;;GKV;2067950.21;2080932.61;857592.62;90968.89;-5624.94;900.3;6525.24;85343.95;85343.95;77961.11;323898.96;229245.44;41022.52;0.0;52143.16;;;51797.2;;;;;;50000.0;237164.96;82625.03;1444.05;;;92026.86;-11548.0;-159178.46
C_702;0;GmbH;90763;25620;2004;;GKV;2569726.87;2569726.87;356076.53;13361.53;-779.1;366.99;1146.09;12582.43;12582.43;7309.38;280056.4;223472.41;2372.33;17826.71;10441.98;2372.33;17826.71;111494.85;;;;;;36384.95;225208.25;197622.4;19077.91;154803.59;;-11468.32;-51094.08;16572.88
C_777;0;AG;91747;62019;1998;;GKV;903436.83;882955.34;827305.84;80478.96;124.09;124.09;;80603.05;80603.05;51909.13;409198.67;207241.77;0.0;0.0;;;;57060.57;;;;;;201956.9;368618.68;358954.54;309718.85;;;297327.79;-13527.64;1.46e-10
C_652;0;GmbH;88299;10500;1940;187.0;GKV;332502.33;332502.33;120548.23;-6063.07;;;;-6063.07;-6063.07;-1.09e-11;98853.68;85202.79;0.0;0.0;;;;1034.52;;;;;;13650.89;98853.68;93310.42;61947.9;26625.15;;-30975.92;0.0;64105.16
C_313;0;GmbH & Co. KG;88299;25120;1939;268.0;GKV;77822.29;78471.15;70836.15;4733.47;-2639.84;;2639.84;2093.63;2093.63;1741.91;102792.97;53562.96;49230.01;0.0;20007.24;;;3858.75;;;;;;0.0;63619.73;12128.34;2514.03;7424.24;;-23518.46;-194.11;16452.78
C_941;0;GmbH;93098;41201;1948;442.0;GKV;201566328.3;201566328.3;5950050.96;669511.58;-16393.54;16723.65;33355.83;653118.04;653118.04;433800.72;20425092.38;18110646.54;133316.4;224064.83;54974.13;133316.4;224064.83;17315875.32;;;;;;2139022.24;16863309.55;15464580.96;3711984.59;10207868.38;;2967501.68;-673403.37;37093.29
C_824;0;GmbH;94086;45110;2010;;GKV;19800106.4;19800106.4;1203892.98;-93788.18;-12703.21;1739.78;14442.99;-106491.39;-106491.39;-103463.97;2209754.61;1894891.9;165128.25;34405.11;120639.98;165128.25;34405.11;65570.88;;;;;;115329.35;1409495.29;1167402.51;44772.36;1044152.05;;-1401325.29;-3633.35;1426378.49
C_902;0;GmbH;83404;46630;1991;235.0;GKV;736837.76;720787.76;415819.59;61441.27;-4464.6;;4544.82;56976.67;56976.67;56536.95;158896.04;144484.48;12152.78;0.0;;;;11408.9;;;;;;2258.78;140303.96;110807.41;63474.65;;;95750.45;-15608.62;7949.57
C_042;1;GmbH;83607;49310;2000;116.0;GKV;1110047.88;1203407.66;589552.02;42448.65;-12364.01;;12364.01;30084.64;30084.64;20646.24;850983.14;560849.36;219293.49;0.0;23073.67;;;70319.01;;;;;;70840.29;623541.14;110494.57;2338.17;;;-90479.65;-38619.78;146879.45
C_182;0;Einzelfirma;84489;46100;2006;;UKV;10968890.39;;;627033.27;-335383.13;2578.83;337961.96;291650.14;291650.14;4.66e-10;7483688.63;4223486.0;0.0;588701.0;;;;1095901.83;;;;;;2899246.38;6263755.72;1907954.84;;1623736.31;;-2693904.86;-322128.92;830248.09
C_677;0;GmbH;83059;52291;2009;;GKV;74343.25;114220.44;129649.51;-19243.23;-6688.3;;6688.3;-25931.53;-25931.53;-28477.0;247149.57;156560.77;0.0;0.0;;;;;;;;;;90588.8;244501.97;168.28;97.03;;;-105367.97;-1306.01;81280.14
C_479;0;GmbH;82346;10510;1998;175.0;GKV;65671951.84;61115805.84;20252893.08;2503049.47;36617.72;24198.77;111662.99;2539667.19;2539667.19;1694624.28;22991577.99;9725473.3;680159.24;1165154.0;150000.0;437500.0;;3855514.33;242659.24;100.0;;;;11420791.45;19698728.36;11152349.72;5682886.3;;;143502.04;-525547.73;-285000.0
C_587;0;AG;82319;62090;1999;64.0;GKV;14448156.24;14423771.76;9266692.62;1257159.88;-255080.99;14908.48;370389.47;1002078.89;984214.9;-45419.5;15218770.08;4630753.67;753600.0;1230271.0;292357.09;753600.0;;944145.32;;;;;;8604145.41;5844527.59;2409895.43;1048243.49;;;534151.54;-238250.22;559021.2
C_258;0;GmbH & Co. KG;97080;47721;1968;513.0;GKV;18661690.89;18661690.89;5598823.97;597131.46;3732.73;4640.73;908.0;600864.19;600864.19;438879.43;4834260.41;3922440.03;0.0;0.0;;;;2800251.15;;;;;;903132.46;4263196.94;2342210.27;119067.27;27979.69;;464971.89;-39910.96;-518830.49
C_586;1;GmbH;97359;14132;1978;330.0;GKV;6895841.76;6380094.85;4393323.2;-449820.13;-366842.66;65.75;366908.41;-816662.79;-816662.79;-837034.13;9617470.65;5132893.03;1318817.25;168325.0;442184.75;;;1107320.99;;;;;;-4.66e-10;4884531.74;1453744.68;97606.57;;;331024.65;104547.57;210076.25
C_377;0;GmbH;96126;28410;1993;316.0;GKV;769903.13;771583.8;624412.05;50639.17;-15765.35;7555.53;23320.88;34873.82;34873.82;33558.04;390376.5;328878.81;61497.69;0.0;73619.7;;;11804.67;;;;;;7.28e-12;300068.55;70388.17;2808.95;30765.43;;22452.46;-29355.93;18199.33
C_373;0;GmbH;97346;8110;1996;126.0;GKV;17418561.19;17657840.52;7615439.12;1405859.24;-38500.0;5983.21;98795.67;1367359.24;1367359.24;1028918.93;17539052.22;6808726.48;164296.29;1174957.0;117000.0;164296.29;;1525645.63;;;;;;9772667.38;6886645.46;5529722.36;5189407.13;270179.26;;7589141.59;-1162858.75;-3303116.16
C_904;1;GmbH;97289;46736;1999;;GKV;293323.27;268250.27;181858.11;21629.7;-5975.43;114.69;6090.12;15654.27;15654.27;13622.97;243175.2;147297.99;83877.21;0.0;10380.58;;;53987.69;;;;;;;50167.4;44266.89;1237.31;;;87697.97;-47450.25;-10667.34
C_723;0;Genossenschaft;82024;46389;1923;243.0;GKV;212330.91;212330.91;46346.81;6670.62;-15901.33;0.66;15901.99;-9230.71;-9230.71;-9230.71;434841.16;213591.16;221250.0;0.0;;;;9276.61;;;;;;-5.82e-11;64485.82;57919.83;1463.65;;;150716.76;3.64e-12;-154267.36
C_337;0;GmbH;85774;43210;1902;;GKV;963580.48;963580.48;954080.08;102104.96;2278.45;2696.27;417.82;104383.41;104383.41;70527.4;1679413.01;189387.72;0.0;0.0;;;;1433.95;;;;;;1490025.29;1678895.36;1654349.1;1589626.38;;;63689.53;1.0;-2.33e-10
C_006;0;GmbH;85221;46742;1993;32.0;GKV;38793697.41;38793697.41;22545977.38;5186064.59;23310.98;37149.98;13839.0;5209375.57;5209375.57;4222032.36;30029796.12;27029796.12;0.0;0.0;;;;495574.62;;;;;;3000000.0;25951652.27;23495355.41;23054618.88;94349.48;;9324705.4;-1004325.23;-9107.36
C_331;0;GmbH;82178;26100;1993;;GKV;633378.41;633378.41;630620.28;86225.39;-2802.52;123.11;2925.63;83422.87;74668.64;71849.14;208260.21;139340.49;0.0;0.0;;;;;;;;;;68919.72;158327.89;81332.39;37342.26;;;100853.44;-12985.2;-33562.99
C_335;0;GmbH;85748;25992;1973;130.0;GKV;11533532.14;11309390.98;3194180.58;485788.58;-111302.76;6786.64;118089.4;374485.82;374485.82;307107.32;3504385.22;2639436.41;404760.8;455024.12;699518.39;404760.8;455024.12;483401.32;;;;;;153387.56;1491225.85;800602.47;421.55;;;1090826.63;-80329.06;-690568.47
C_797;0;GmbH;82152;46432;1997;77.0;GKV;2098692.87;2116953.33;1477842.03;79650.95;-4308.48;4462.52;8771.0;75342.47;75342.47;47410.99;749364.49;264451.69;56773.8;4773.2;43180.37;;;56895.88;;;;;;423365.8;525940.26;231698.02;21546.28;102980.85;;67799.01;-23356.32;-33650.45
C_632;0;GmbH;10117;35000;1990;236.0;GKV;13575513.38;13575513.38;2633704.96;199232.7;-129205.33;6189.07;135394.4;70027.37;70027.37;38600.22;4470823.74;3971639.65;85803.67;139331.47;360903.07;63068.56;9987.47;2924447.56;;;;;;274048.95;3991598.95;943232.79;279451.92;525279.07;;161068.64;-23070.8;-297632.23
C_958;0;GmbH;10178;68310;1992;;GKV;1791264.61;2197261.12;860141.41;98576.04;-2739.06;1218.15;3957.21;95836.98;95836.98;82193.01;1361084.95;721786.97;0.0;0.0;;;;;;;;;;;1015406.54;260802.45;127321.11;;;-6712.19;-5808.18;94148.87
C_388;0;GmbH;10179;55101;1997;;GKV;531151.9;526151.9;456960.21;6590.94;-680.0;;680.0;5910.94;5910.94;5545.41;58903.15;39422.32;14771.45;0.0;;;;4700.79;;;;;;4709.38;52633.65;53472.53;12862.26;;;18144.12;-621.25;844.25
C_565;0;GmbH;14476;49392;1990;4.0;GKV;22003511.17;21998732.13;20805079.14;9995835.55;-119002.19;;119002.19;9876833.36;9876833.36;-8.94e-10;40901218.5;11986742.38;0.0;0.0;;;;870839.83;;;;;;28914476.12;35134870.51;34268580.63;4285.53;7464.97;;11143626.87;-1380893.84;-9761123.1
